organisation_id,name,org_type,state,suburb,postcode,latitude,longitude,sa2_code,sa2_name,sa3_code,sa3_name,lga_code,lga_name,median_rent_weekly,youth_pct,overseas_born_pct,seifa_irsad_score,seifa_irsad_decile,seifa_label,sunshine_hours_yr,car_jail_score,car_free_commute_pct,wfh_pct,pedal_path_pct,night_economy_pct,knowledge_worker_pct,student_bubble_pct,renter_republic_pct,vertical_city_pct,housing_stress_ratio,fresh_energy_pct,community_glue_pct,non_english_home_pct,global_mix_score,car_jail_score_norm,car_free_commute_pct_norm,wfh_pct_norm,pedal_path_pct_norm,night_economy_pct_norm,knowledge_worker_pct_norm,student_bubble_pct_norm,renter_republic_pct_norm,vertical_city_pct_norm,housing_stress_ratio_norm,fresh_energy_pct_norm,community_glue_pct_norm,global_mix_score_norm,qualification_density,grad_capture_rate,professional_job_pct,stem_field_pct,income_growth_signal,employment_rate,mortgage_stress_pct,qualification_density_norm,grad_capture_rate_norm,professional_job_pct_norm,stem_field_pct_norm,income_growth_signal_norm,employment_rate_norm,mortgage_stress_pct_norm,social_scene_score,food_scene_pct,entertainment_pct,healthcare_access_pct,education_hub_pct,retail_density_pct,civic_services_pct,knowledge_hub_pct,job_gravity_ratio,social_scene_score_norm,food_scene_pct_norm,entertainment_pct_norm,healthcare_access_pct_norm,education_hub_pct_norm,retail_density_pct_norm,civic_services_pct_norm,knowledge_hub_pct_norm,job_gravity_ratio_norm,uni_town_index,just_one_more_degree,low_income_youth_pct,sharehouse_capital,bank_of_mum_and_dad,peter_pan_index,adulting_score,dink_potential,singles_scene,first_job_energy,side_hustle_generation,promotion_pipeline,startup_dreamer_density,uni_town_index_norm,low_income_youth_pct_norm,sharehouse_capital_norm,first_job_energy_norm,side_hustle_generation_norm,promotion_pipeline_norm,startup_dreamer_density_norm,bank_of_mum_and_dad_norm,peter_pan_index_norm,adulting_score_norm,singles_scene_norm,dink_potential_norm,just_one_more_degree_norm,ramen_economy_score,ramen_economy_score_norm,delayed_adulting_score,delayed_adulting_score_norm,all_nighter_index,all_nighter_index_norm,rent_forever_index,rent_forever_index_norm,nightlife_index,nightlife_index_norm,digital_nomad_potential,digital_nomad_potential_norm,flat_white_density,flat_white_density_norm,global_youth_hub,global_youth_hub_norm
17169,Assist First Aid Pty Ltd,Registered Training Organisation,QLD,BUDDINA,4575.0,-26.7014672,153.1269838,316021418,Buddina - Minyama,31602.0,Caloundra,36720.0,Sunshine Coast,450.0,10.4,8.8,1028.0,7.0,Up-and-Coming,2025.0,4.6,34.5,15.7,3.5,10.8,32.8,9.9,27.2,11.0,54.0,16.3,15.9,3.6,6.2,4.6,34.5,15.7,3.5,10.8,32.8,9.9,27.2,11.0,54.0,16.3,15.9,6.2,35.8,76.5,37.2,38.5,31.4,55.7,26.2,35.8,76.5,37.2,38.5,31.4,55.7,26.2,14.8,13.8,1.0,14.5,4.2,28.3,2.0,10.6,1.928,14.8,13.8,1.0,14.5,4.2,28.3,2.0,10.6,49.5,7.0,9.9,33.7,10.7,12.0,5.6,50.4,45.5,79.4,96.8,33.2,41.7,11.2,7.0,33.7,10.7,96.8,33.2,41.7,11.2,12.0,5.6,50.4,79.4,45.5,9.9,23.6,23.6,39.1,39.1,10.4,10.4,20.3,20.3,8.5,8.5,19.7,19.7,11.9,11.9,4.4,4.4
65924,Associated Intelligence Analysts,Registered Training Organisation,QLD,Kallangur,4503.0,-27.2625529,152.9990529,314021577,Kallangur,31402.0,North Lakes,35010.0,Moreton Bay,350.0,12.8,6.9,916.0,2.0,Hustle Suburb,2025.0,5.4,32.0,10.8,1.2,8.2,29.6,7.7,43.0,1.5,47.7,15.7,10.7,5.0,6.0,5.4,32.0,10.8,1.2,8.2,29.6,7.7,43.0,1.5,47.7,15.7,10.7,6.0,20.2,84.9,21.8,38.7,19.0,57.5,3.4,20.2,84.9,21.8,38.7,19.0,57.5,3.4,15.2,13.9,1.2,26.7,11.4,11.8,0.8,5.1,0.626,15.2,13.9,1.2,26.7,11.4,11.8,0.8,5.1,33.2,4.8,11.2,45.0,5.1,11.2,5.4,62.3,55.2,72.8,87.8,31.5,23.4,7.4,4.8,45.0,5.1,87.8,31.5,23.4,7.4,11.2,5.4,62.3,72.8,55.2,11.2,31.9,31.9,40.3,40.3,8.0,8.0,28.9,28.9,7.8,7.8,15.2,15.2,8.8,8.8,4.2,4.2
13556,ASTRA Group Services Pty Ltd,Registered Training Organisation,QLD,BRENDALE,4500.0,-27.3233065,152.9804425,314031394,Strathpine - Brendale,31403.0,Strathpine,35010.0,Moreton Bay,360.0,12.6,9.6,928.0,3.0,Hustle Suburb,2025.0,6.6,35.5,12.1,1.6,8.1,30.3,9.2,36.7,3.3,48.9,15.8,11.0,9.9,9.8,6.6,35.5,12.1,1.6,8.1,30.3,9.2,36.7,3.3,48.9,15.8,11.0,9.8,26.3,82.3,22.8,41.0,18.4,57.7,3.8,26.3,82.3,22.8,41.0,18.4,57.7,3.8,5.7,4.8,0.9,8.7,3.9,18.6,6.3,5.9,5.227,5.7,4.8,0.9,8.7,3.9,18.6,6.3,5.9,63.9,6.3,12.9,44.9,5.9,12.1,6.2,61.8,53.8,73.2,87.9,31.7,25.0,8.7,6.3,44.9,5.9,87.9,31.7,25.0,8.7,12.1,6.2,61.8,73.2,53.8,12.9,30.3,30.3,38.6,38.6,8.6,8.6,25.7,25.7,4.6,4.6,16.1,16.1,6.5,6.5,5.8,5.8
85059,Atlantic College Pty Ltd,Registered Training Organisation,QLD,Southport,4215.0,-27.96763,153.41451,309091540,Southport - North,30909.0,Southport,33430.0,Gold Coast,400.0,17.8,22.1,954.0,4.0,Hustle Suburb,2025.0,14.2,41.6,8.3,9.2,18.6,32.1,24.3,68.1,70.8,61.3,29.1,10.2,20.8,21.5,14.2,41.6,8.3,9.2,18.6,32.1,24.3,68.1,70.8,61.3,29.1,10.2,21.5,37.5,70.1,28.6,29.1,13.4,52.2,7.5,37.5,70.1,28.6,29.1,13.4,52.2,7.5,5.7,5.0,0.7,43.3,14.4,6.0,4.4,9.9,5.95,5.7,5.0,0.7,43.3,14.4,6.0,4.4,9.9,65.7,20.9,20.6,65.2,19.7,4.4,1.8,58.6,46.0,81.3,88.6,41.9,35.6,10.2,20.9,65.2,19.7,88.6,41.9,35.6,10.2,4.4,1.8,58.6,81.3,46.0,20.6,52.5,52.5,56.4,56.4,21.5,21.5,50.6,50.6,8.1,8.1,16.8,16.8,8.4,8.4,18.7,18.7
86091,Attain Skills College Pty Ltd,Registered Training Organisation,QLD,TOOWOOMBA CITY,4350.0,-27.5615,151.9549,317011456,Toowoomba - Central,31701.0,Toowoomba,36910.0,Toowoomba,295.0,13.6,6.8,942.0,3.0,Hustle Suburb,2025.0,8.4,26.2,6.2,5.4,8.9,40.4,9.3,45.4,7.0,39.7,19.1,15.7,7.5,7.2,8.4,26.2,6.2,5.4,8.9,40.4,9.3,45.4,7.0,39.7,19.1,15.7,7.2,36.9,79.2,33.5,30.6,20.5,56.6,3.9,36.9,79.2,33.5,30.6,20.5,56.6,3.9,9.3,8.2,1.1,28.9,4.7,13.8,8.6,13.7,6.06,9.3,8.2,1.1,28.9,4.7,13.8,8.6,13.7,66.0,5.4,15.3,41.1,9.4,7.1,3.5,65.6,51.8,72.3,92.7,30.3,39.7,8.6,5.4,41.1,9.4,92.7,30.3,39.7,8.6,7.1,3.5,65.6,72.3,51.8,15.3,31.9,31.9,42.4,42.4,9.1,9.1,31.0,31.0,6.1,6.1,20.1,20.1,10.2,10.2,4.4,4.4
66410,Auditor Training Online Pty Ltd,Registered Training Organisation,QLD,Stones Corner,4120.0,-27.5015027,153.0459849,303021055,Greenslopes,30302.0,Holland Park - Yeronga,31000.0,Brisbane,376.0,14.2,13.8,1073.0,8.0,Up-and-Coming,2025.0,10.8,51.7,19.9,6.3,9.3,44.2,21.3,55.0,51.6,35.1,26.2,15.7,15.0,14.4,10.8,51.7,19.9,6.3,9.3,44.2,21.3,55.0,51.6,35.1,26.2,15.7,14.4,60.7,75.1,49.4,33.4,35.5,71.3,19.0,60.7,75.1,49.4,33.4,35.5,71.3,19.0,6.5,5.6,0.9,57.1,3.0,6.8,3.1,10.4,2.038,6.5,5.6,0.9,57.1,3.0,6.8,3.1,10.4,50.3,17.2,25.8,43.2,23.2,3.7,1.7,62.5,49.0,80.0,94.6,29.4,53.1,16.3,17.2,43.2,23.2,94.6,29.4,53.1,16.3,3.7,1.7,62.5,80.0,49.0,25.8,39.8,39.8,52.7,52.7,15.3,15.3,41.5,41.5,5.3,5.3,24.8,24.8,10.8,10.8,9.3,9.3
86242,Aura Education Pty Ltd,Registered Training Organisation,QLD,FORTITUDE VALLEY,4006.0,-27.4565457095,153.0349468766,305011106,Fortitude Valley,30501.0,Brisbane Inner,31000.0,Brisbane,400.0,16.9,22.1,1062.0,8.0,Up-and-Coming,2025.0,28.7,70.6,19.6,21.7,17.3,32.7,21.8,78.8,96.7,37.8,39.2,11.7,17.3,19.7,28.7,70.6,19.6,21.7,17.3,32.7,21.8,78.8,96.7,37.8,39.2,11.7,19.7,53.9,75.1,43.2,33.3,31.6,73.4,11.4,53.9,75.1,43.2,33.3,31.6,73.4,11.4,13.0,11.2,1.8,6.9,3.4,5.5,7.6,32.6,7.908,13.0,11.2,1.8,6.9,3.4,5.5,7.6,32.6,69.8,16.6,35.9,28.9,22.3,0.8,0.3,63.4,38.4,87.2,93.8,30.0,44.7,19.6,16.6,28.9,22.3,93.8,30.0,44.7,19.6,0.8,0.3,63.4,87.2,38.4,35.9,43.2,43.2,62.8,62.8,19.6,19.6,56.0,56.0,10.1,10.1,28.3,28.3,21.1,21.1,17.8,17.8
66020,Aurora Training Institute,Registered Training Organisation,QLD,Robina,4226.0,-28.0911125,153.3946725,309081559,Robina - East,30908.0,Robina,33430.0,Gold Coast,540.0,14.5,17.7,1041.0,7.0,Up-and-Coming,2025.0,3.0,32.8,15.2,2.0,13.0,34.0,18.7,28.0,8.4,71.4,19.0,13.0,13.0,15.4,3.0,32.8,15.2,2.0,13.0,34.0,18.7,28.0,8.4,71.4,19.0,13.0,15.4,40.1,74.7,36.1,33.6,27.0,60.7,16.0,40.1,74.7,36.1,33.6,27.0,60.7,16.0,7.4,6.4,1.0,13.2,24.3,13.7,1.8,14.1,1.165,7.4,6.4,1.0,13.2,24.3,13.7,1.8,14.1,42.2,15.5,12.8,72.2,9.4,14.7,7.6,52.6,46.1,81.2,92.2,36.4,39.2,13.6,15.5,72.2,9.4,92.2,36.4,39.2,13.6,14.7,7.6,52.6,81.2,46.1,12.8,39.6,39.6,39.5,39.5,15.8,15.8,24.3,24.3,6.8,6.8,21.1,21.1,11.4,11.4,12.2,12.2
67703,AUS-MEAT Limited,Registered Training Organisation,QLD,Murarrie,4172.0,-27.4460656,153.1076079,301031017,Murarrie,30103.0,Wynnum - Manly,31000.0,Brisbane,450.0,12.1,10.7,1074.0,8.0,Up-and-Coming,2025.0,5.4,44.0,21.3,2.3,7.0,34.1,12.3,35.4,10.7,40.5,18.0,13.0,9.2,10.0,5.4,44.0,21.3,2.3,7.0,34.1,12.3,35.4,10.7,40.5,18.0,13.0,10.0,46.2,83.3,44.0,40.6,40.0,72.4,17.1,46.2,83.3,44.0,40.6,40.0,72.4,17.1,1.4,1.1,0.3,12.5,1.6,6.6,2.9,10.0,9.762,1.4,1.1,0.3,12.5,1.6,6.6,2.9,10.0,72.9,9.1,13.3,55.6,11.2,6.0,3.1,66.0,61.0,76.0,93.8,24.5,43.8,13.4,9.1,55.6,11.2,93.8,24.5,43.8,13.4,6.0,3.1,66.0,76.0,61.0,13.3,34.4,34.4,40.9,40.9,9.6,9.6,26.2,26.2,2.8,2.8,21.8,21.8,8.2,8.2,6.2,6.2
85436,AUSBRIDGE INSTITUTE OF TECHNOLOGY PTY LTD,Registered Training Organisation,QLD,Brisbane,4000.0,-27.4709247816,153.0263195426,305011105,Brisbane City,30501.0,Brisbane Inner,31000.0,Brisbane,460.0,22.8,31.4,1087.0,9.0,Established & Affluent,2025.0,37.8,78.6,21.7,30.3,18.5,33.9,35.8,65.2,92.6,50.3,39.7,13.5,29.8,30.6,37.8,78.6,21.7,30.3,18.5,33.9,35.8,65.2,92.6,50.3,39.7,13.5,30.6,60.6,67.1,47.2,36.4,34.3,62.0,24.0,60.6,67.1,47.2,36.4,34.3,62.0,24.0,5.9,4.3,1.6,4.0,4.2,3.0,22.8,38.1,34.288,5.9,4.3,1.6,4.0,4.2,3.0,22.8,38.1,91.0,32.7,27.2,78.0,22.2,1.7,0.8,52.4,34.9,86.8,85.8,35.8,45.5,19.8,32.7,78.0,22.2,85.8,35.8,45.5,19.8,1.7,0.8,52.4,86.8,34.9,27.2,59.7,59.7,58.1,58.1,27.2,27.2,53.4,53.4,8.1,8.1,31.2,31.2,20.7,20.7,34.1,34.1
86518,AUSSIE SKILLS MASTER PTY LTD,Registered Training Organisation,QLD,Buddina,4575.0,-26.7037,153.13,316021418,Buddina - Minyama,31602.0,Caloundra,36720.0,Sunshine Coast,450.0,10.4,8.8,1028.0,7.0,Up-and-Coming,2025.0,4.6,34.5,15.7,3.5,10.8,32.8,9.9,27.2,11.0,54.0,16.3,15.9,3.6,6.2,4.6,34.5,15.7,3.5,10.8,32.8,9.9,27.2,11.0,54.0,16.3,15.9,6.2,35.8,76.5,37.2,38.5,31.4,55.7,26.2,35.8,76.5,37.2,38.5,31.4,55.7,26.2,14.8,13.8,1.0,14.5,4.2,28.3,2.0,10.6,1.928,14.8,13.8,1.0,14.5,4.2,28.3,2.0,10.6,49.5,7.0,9.9,33.7,10.7,12.0,5.6,50.4,45.5,79.4,96.8,33.2,41.7,11.2,7.0,33.7,10.7,96.8,33.2,41.7,11.2,12.0,5.6,50.4,79.4,45.5,9.9,23.6,23.6,39.1,39.1,10.4,10.4,20.3,20.3,8.5,8.5,19.7,19.7,11.9,11.9,4.4,4.4
67359,Austcare Training,Registered Training Organisation,QLD,Southport Bc,4215.0,-27.9633911,153.4135881,309091540,Southport - North,30909.0,Southport,33430.0,Gold Coast,400.0,17.8,22.1,954.0,4.0,Hustle Suburb,2025.0,14.2,41.6,8.3,9.2,18.6,32.1,24.3,68.1,70.8,61.3,29.1,10.2,20.8,21.5,14.2,41.6,8.3,9.2,18.6,32.1,24.3,68.1,70.8,61.3,29.1,10.2,21.5,37.5,70.1,28.6,29.1,13.4,52.2,7.5,37.5,70.1,28.6,29.1,13.4,52.2,7.5,5.7,5.0,0.7,43.3,14.4,6.0,4.4,9.9,5.95,5.7,5.0,0.7,43.3,14.4,6.0,4.4,9.9,65.7,20.9,20.6,65.2,19.7,4.4,1.8,58.6,46.0,81.3,88.6,41.9,35.6,10.2,20.9,65.2,19.7,88.6,41.9,35.6,10.2,4.4,1.8,58.6,81.3,46.0,20.6,52.5,52.5,56.4,56.4,21.5,21.5,50.6,50.6,8.1,8.1,16.8,16.8,8.4,8.4,18.7,18.7
67508,Austral College,Registered Training Organisation,QLD,SPRINGFIELD LAKES,4300.0,-27.6692435,152.9191667,310041304,Springfield Lakes,31004.0,Springfield - Redbank,33960.0,Ipswich,420.0,12.6,20.9,1032.0,7.0,Up-and-Coming,2025.0,1.9,35.1,15.9,0.7,7.0,32.3,8.3,42.4,1.3,41.4,22.0,10.9,22.6,21.8,1.9,35.1,15.9,0.7,7.0,32.3,8.3,42.4,1.3,41.4,22.0,10.9,21.8,42.2,82.2,35.1,37.9,36.6,72.2,8.3,42.2,82.2,35.1,37.9,36.6,72.2,8.3,11.0,9.8,1.2,15.9,18.8,15.9,4.8,7.4,0.878,11.0,9.8,1.2,15.9,18.8,15.9,4.8,7.4,38.1,6.1,13.0,52.2,3.7,6.4,3.8,74.8,69.6,59.6,91.5,26.8,35.2,9.5,6.1,52.2,3.7,91.5,26.8,35.2,9.5,6.4,3.8,74.8,59.6,69.6,13.0,34.3,34.3,35.2,35.2,7.6,7.6,28.8,28.8,6.0,6.0,18.5,18.5,8.9,8.9,12.6,12.6
67113,Australasia Fire and Emergency Response College,Registered Training Organisation,QLD,Warana,4575.0,-26.7291191,153.1261283,316021423,Parrearra - Warana,31602.0,Caloundra,36720.0,Sunshine Coast,465.0,9.5,9.3,1018.0,6.0,Grounded & Real,2025.0,4.0,33.7,15.9,3.0,9.5,35.4,8.2,27.9,14.7,59.5,18.1,14.8,3.5,6.4,4.0,33.7,15.9,3.0,9.5,35.4,8.2,27.9,14.7,59.5,18.1,14.8,6.4,35.5,80.8,38.0,36.2,29.4,54.9,20.0,35.5,80.8,38.0,36.2,29.4,54.9,20.0,5.6,3.7,1.9,10.3,6.4,10.6,4.1,8.0,2.086,5.6,3.7,1.9,10.3,6.4,10.6,4.1,8.0,50.6,5.9,10.2,44.9,7.8,13.5,7.5,56.9,53.0,75.0,96.0,32.2,40.8,9.7,5.9,44.9,7.8,96.0,32.2,40.8,9.7,13.5,7.5,56.9,75.0,53.0,10.2,27.0,27.0,36.9,36.9,8.8,8.8,20.0,20.0,5.0,5.0,19.8,19.8,7.1,7.1,4.2,4.2
67184,Australasia Institute of Entrepreneurship,Registered Training Organisation,QLD,BARDON,4065.0,-27.4566941,152.98431,305041134,Bardon,30504.0,Brisbane Inner - West,31000.0,Brisbane,495.0,13.8,9.7,1162.0,10.0,Established & Affluent,2025.0,3.4,55.8,32.6,3.3,7.7,46.3,14.8,21.4,9.6,37.1,15.9,23.0,5.0,7.4,3.4,55.8,32.6,3.3,7.7,46.3,14.8,21.4,9.6,37.1,15.9,23.0,7.4,72.7,80.3,63.4,31.6,52.6,70.4,46.2,72.7,80.3,63.4,31.6,52.6,70.4,46.2,11.8,6.0,5.8,16.0,25.1,4.2,1.1,17.4,0.606,11.8,6.0,5.8,16.0,25.1,4.2,1.1,17.4,32.8,12.7,11.4,49.6,12.8,11.4,5.4,59.1,51.5,84.5,96.2,35.6,60.4,23.0,12.7,49.6,12.8,96.2,35.6,60.4,23.0,11.4,5.4,59.1,84.5,51.5,11.4,28.6,28.6,39.6,39.6,11.2,11.2,18.8,18.8,6.5,6.5,32.1,32.1,15.5,15.5,6.4,6.4
66216,Australasian College of Care Leadership & Management,Registered Training Organisation,QLD,BRISBANE CITY,4000.0,-27.4729093,153.0276455,305011105,Brisbane City,30501.0,Brisbane Inner,31000.0,Brisbane,460.0,22.8,31.4,1087.0,9.0,Established & Affluent,2025.0,37.8,78.6,21.7,30.3,18.5,33.9,35.8,65.2,92.6,50.3,39.7,13.5,29.8,30.6,37.8,78.6,21.7,30.3,18.5,33.9,35.8,65.2,92.6,50.3,39.7,13.5,30.6,60.6,67.1,47.2,36.4,34.3,62.0,24.0,60.6,67.1,47.2,36.4,34.3,62.0,24.0,5.9,4.3,1.6,4.0,4.2,3.0,22.8,38.1,34.288,5.9,4.3,1.6,4.0,4.2,3.0,22.8,38.1,91.0,32.7,27.2,78.0,22.2,1.7,0.8,52.4,34.9,86.8,85.8,35.8,45.5,19.8,32.7,78.0,22.2,85.8,35.8,45.5,19.8,1.7,0.8,52.4,86.8,34.9,27.2,59.7,59.7,58.1,58.1,27.2,27.2,53.4,53.4,8.1,8.1,31.2,31.2,20.7,20.7,34.1,34.1
65927,Australasian Drilling Institute Pty Ltd,Registered Training Organisation,QLD,Aeroglen,4870.0,-16.8844239,145.746022,306011140,Freshwater - Stratford,30601.0,Cairns - North,32080.0,Cairns,350.0,10.8,7.3,1039.0,7.0,Up-and-Coming,2025.0,2.4,40.6,16.1,3.5,8.8,42.5,6.4,28.3,22.8,34.1,18.7,20.0,5.0,6.2,2.4,40.6,16.1,3.5,8.8,42.5,6.4,28.3,22.8,34.1,18.7,20.0,6.2,45.1,79.6,47.1,33.6,35.8,69.2,11.5,45.1,79.6,47.1,33.6,35.8,69.2,11.5,6.2,5.8,0.4,5.0,5.1,3.9,10.8,3.0,3.016,6.2,5.8,0.4,5.0,5.1,3.9,10.8,3.0,55.9,4.1,13.8,32.9,7.1,5.9,3.2,61.8,50.4,80.0,90.4,30.6,53.7,7.0,4.1,32.9,7.1,90.4,30.6,53.7,7.0,5.9,3.2,61.8,80.0,50.4,13.8,22.5,22.5,38.5,38.5,7.6,7.6,19.5,19.5,5.0,5.0,20.5,20.5,5.3,5.3,3.8,3.8
13570,Australasian Institute of Ayurvedic Studies Pty Ltd,Registered Training Organisation,QLD,SUNNYBANK,4109.0,-27.58241,153.062813,303061079,Sunnybank,30306.0,Sunnybank,31000.0,Brisbane,400.0,13.9,40.3,982.0,5.0,Grounded & Real,2025.0,9.1,39.4,12.5,2.8,14.2,31.3,17.0,39.1,0.7,63.5,20.4,11.7,52.8,46.6,9.1,39.4,12.5,2.8,14.2,31.3,17.0,39.1,0.7,63.5,20.4,11.7,46.6,52.3,68.7,29.9,36.5,16.4,53.3,19.2,52.3,68.7,29.9,36.5,16.4,53.3,19.2,11.3,11.3,0.0,35.2,21.9,8.6,0.4,6.0,1.19,11.3,11.3,0.0,35.2,21.9,8.6,0.4,6.0,42.5,14.3,20.6,69.7,17.9,11.6,5.6,37.7,33.5,76.3,89.7,45.3,25.6,8.5,14.3,69.7,17.9,89.7,45.3,25.6,8.5,11.6,5.6,37.7,76.3,33.5,20.6,41.9,41.9,44.4,44.4,15.6,15.6,30.3,30.3,8.5,8.5,16.6,16.6,8.6,8.6,26.7,26.7
65905,Australasian Institute of Pest Management Training,Registered Training Organisation,QLD,HARLAXTON,4350.0,-27.534253,151.9512942,317011454,North Toowoomba - Harlaxton,31701.0,Toowoomba,36910.0,Toowoomba,280.0,14.8,4.1,908.0,2.0,Hustle Suburb,2025.0,7.7,25.3,6.9,4.6,7.6,38.0,8.2,44.7,2.2,41.6,17.4,15.2,3.8,4.0,7.7,25.3,6.9,4.6,7.6,38.0,8.2,44.7,2.2,41.6,17.4,15.2,4.0,30.3,77.8,29.8,31.3,18.3,52.7,4.3,30.3,77.8,29.8,31.3,18.3,52.7,4.3,9.8,7.9,1.9,13.8,12.5,8.8,1.2,3.7,1.915,9.8,7.9,1.9,13.8,12.5,8.8,1.2,3.7,49.4,4.3,12.7,47.3,7.2,8.4,3.9,62.4,49.2,73.0,92.3,30.3,34.9,6.2,4.3,47.3,7.2,92.3,30.3,34.9,6.2,8.4,3.9,62.4,73.0,49.2,12.7,33.4,33.4,41.6,41.6,7.9,7.9,30.1,30.1,5.8,5.8,16.2,16.2,5.9,5.9,2.9,2.9
17193,Australasian Training and Education Centre,Registered Training Organisation,QLD,GLADSTONE,4680.0,-23.9025952,151.2661715,308051538,Telina - Toolooa,30805.0,Gladstone,33360.0,Gladstone,300.0,13.1,3.7,942.0,3.0,Hustle Suburb,2025.0,3.1,21.9,3.1,0.9,6.8,22.0,4.8,35.0,3.7,34.5,17.5,15.6,2.4,3.0,3.1,21.9,3.1,0.9,6.8,22.0,4.8,35.0,3.7,34.5,17.5,15.6,3.0,20.2,84.2,23.1,50.6,40.5,62.2,8.7,20.2,84.2,23.1,50.6,40.5,62.2,8.7,1.8,0.7,1.1,22.4,4.7,2.9,3.6,2.2,0.538,1.8,0.7,1.1,22.4,4.7,2.9,3.6,2.2,31.1,2.1,9.0,34.8,5.2,7.1,3.4,67.2,58.3,69.9,90.9,26.0,25.9,4.8,2.1,34.8,5.2,90.9,26.0,25.9,4.8,7.1,3.4,67.2,69.9,58.3,9.0,24.9,24.9,36.7,36.7,5.8,5.8,22.9,22.9,2.9,2.9,9.1,9.1,2.6,2.6,2.3,2.3
67080,Australia Institute of Business & Technology- International Pty Ltd,Registered Training Organisation,QLD,UPPER MOUNT GRAVATT,4122.0,-27.5592555,153.0820271,303031065,Upper Mount Gravatt,30303.0,Mt Gravatt,31000.0,Brisbane,415.0,16.9,23.8,1018.0,6.0,Grounded & Real,2025.0,11.4,43.5,16.2,3.7,11.4,35.7,23.0,44.1,33.5,55.6,23.6,12.4,29.1,26.4,11.4,43.5,16.2,3.7,11.4,35.7,23.0,44.1,33.5,55.6,23.6,12.4,26.4,51.6,68.3,39.2,36.2,24.0,58.1,15.8,51.6,68.3,39.2,36.2,24.0,58.1,15.8,12.8,11.4,1.5,16.5,7.0,22.1,15.1,10.1,3.717,12.8,11.4,1.5,16.5,7.0,22.1,15.1,10.1,58.9,19.7,17.7,66.8,19.6,5.5,2.5,54.9,46.2,78.1,90.7,37.1,42.2,14.2,19.7,66.8,19.6,90.7,37.1,42.2,14.2,5.5,2.5,54.9,78.1,46.2,17.7,44.6,44.6,47.3,47.3,17.2,17.2,35.7,35.7,8.1,8.1,20.7,20.7,11.9,11.9,19.2,19.2
67332,Australia Institute of Business and Technology,Registered Training Organisation,QLD,Upper Mount Gravatt,4122.0,-27.5592497,153.0820495,303031065,Upper Mount Gravatt,30303.0,Mt Gravatt,31000.0,Brisbane,415.0,16.9,23.8,1018.0,6.0,Grounded & Real,2025.0,11.4,43.5,16.2,3.7,11.4,35.7,23.0,44.1,33.5,55.6,23.6,12.4,29.1,26.4,11.4,43.5,16.2,3.7,11.4,35.7,23.0,44.1,33.5,55.6,23.6,12.4,26.4,51.6,68.3,39.2,36.2,24.0,58.1,15.8,51.6,68.3,39.2,36.2,24.0,58.1,15.8,12.8,11.4,1.5,16.5,7.0,22.1,15.1,10.1,3.717,12.8,11.4,1.5,16.5,7.0,22.1,15.1,10.1,58.9,19.7,17.7,66.8,19.6,5.5,2.5,54.9,46.2,78.1,90.7,37.1,42.2,14.2,19.7,66.8,19.6,90.7,37.1,42.2,14.2,5.5,2.5,54.9,78.1,46.2,17.7,44.6,44.6,47.3,47.3,17.2,17.2,35.7,35.7,8.1,8.1,20.7,20.7,11.9,11.9,19.2,19.2
65933,Australia National Institute of Business,Registered Training Organisation,QLD,Woolloongabba,4102.0,-27.4866623,153.0340598,303021058,Woolloongabba,30302.0,Holland Park - Yeronga,31000.0,Brisbane,440.0,25.3,24.7,1078.0,9.0,Established & Affluent,2025.0,15.8,59.7,17.8,11.0,14.8,41.0,34.5,69.7,69.2,50.7,35.3,16.0,26.1,25.4,15.8,59.7,17.8,11.0,14.8,41.0,34.5,69.7,69.2,50.7,35.3,16.0,25.4,61.5,71.8,48.1,35.2,26.6,64.9,20.0,61.5,71.8,48.1,35.2,26.6,64.9,20.0,6.6,5.1,1.5,57.0,7.8,4.9,1.5,5.9,6.033,6.6,5.1,1.5,57.0,7.8,4.9,1.5,5.9,65.9,30.9,28.4,71.1,27.9,1.7,0.6,50.1,37.6,88.5,90.7,34.6,52.2,15.4,30.9,71.1,27.9,90.7,34.6,52.2,15.4,1.7,0.6,50.1,88.5,37.6,28.4,58.4,58.4,62.0,62.0,24.6,24.6,55.6,55.6,7.1,7.1,21.6,21.6,8.8,8.8,29.8,29.8
10258,AUSTRALIA UNITY INSTITUTE OF TECHNOLOGY,Registered Training Organisation,QLD,BRISBANE,40004000.0,-27.4663366,153.0284447,305011105,Brisbane City,30501.0,Brisbane Inner,31000.0,Brisbane,460.0,22.8,31.4,1087.0,9.0,Established & Affluent,2025.0,37.8,78.6,21.7,30.3,18.5,33.9,35.8,65.2,92.6,50.3,39.7,13.5,29.8,30.6,37.8,78.6,21.7,30.3,18.5,33.9,35.8,65.2,92.6,50.3,39.7,13.5,30.6,60.6,67.1,47.2,36.4,34.3,62.0,24.0,60.6,67.1,47.2,36.4,34.3,62.0,24.0,5.9,4.3,1.6,4.0,4.2,3.0,22.8,38.1,34.288,5.9,4.3,1.6,4.0,4.2,3.0,22.8,38.1,91.0,32.7,27.2,78.0,22.2,1.7,0.8,52.4,34.9,86.8,85.8,35.8,45.5,19.8,32.7,78.0,22.2,85.8,35.8,45.5,19.8,1.7,0.8,52.4,86.8,34.9,27.2,59.7,59.7,58.1,58.1,27.2,27.2,53.4,53.4,8.1,8.1,31.2,31.2,20.7,20.7,34.1,34.1
