organisation_id,name,org_type,state,suburb,postcode,latitude,longitude,sa2_code,sa2_name,sa3_code,sa3_name,lga_code,lga_name
10207,Advanced School of Beauty Therapy,Registered Training Organisation,NSW,NEWCASTLE WEST,2302.0,-32.9254456,151.7605418,111031224,Hamilton - Broadmeadow,11103,Newcastle,15900,Newcastle
67875,Advanced Skills Pty Ltd,Registered Training Organisation,NSW,PEAKHURST,2210.0,-33.9532433,151.0638526,119031372,Peakhurst - Lugarno,11903,Hurstville,12930,Georges River
86473,Advith Education Pty Ltd,Registered Training Organisation,NSW,ALBURY,2640.0,-36.0843434,146.9120301,109011174,Albury - South,10901,Albury,10050,Albury
67201,Advocate Training Pty Ltd,Registered Training Organisation,NSW,HAYMARKET,2000.0,-33.8807042,151.2052405,117031645,Sydney (South) - Haymarket,11703,Sydney Inner City,17200,Sydney
67927,Aerosafe Risk Management,Registered Training Organisation,NSW,Botany,2019.0,-33.9389881,151.2018868,117011321,Botany,11701,Botany,10500,Bayside (NSW)
66633,Aerospace Training Services,Registered Training Organisation,NSW,South Nowra,2541.0,-34.9048344,150.5814782,114011278,Nowra,11401,Shoalhaven,16950,Shoalhaven
16314,AH & B College,Registered Training Organisation,NSW,BONDI JUNCTION,2022.0,-33.8922456,151.2486699,118011341,Bondi Junction - Waverly,11801,Eastern Suburbs - North,18050,Waverley
67339,AHO TRAINING PTY LTD,Registered Training Organisation,NSW,GRANVILLE,2142.0,-33.833631,151.0113776,125031481,Granville - Clyde,12503,Merrylands - Guildford,12380,Cumberland
85379,AIBI Higher Education,Higher Education Institutions,NSW,Haymarket,2000.0,-33.8796248,151.2067721,117031645,Sydney (South) - Haymarket,11703,Sydney Inner City,17200,Sydney
68166,Aim Institute Pty Ltd,Registered Training Organisation,NSW,HARRIS PARK,2150.0,-33.8198666,151.0080296,125041719,Rosehill - Harris Park,12504,Parramatta,16260,Parramatta
16376,AlertForce Pty Limited,Registered Training Organisation,NSW,POTTS POINT,2011.0,-33.8729529,151.2240777,117031333,Potts Point - Woolloomooloo,11703,Sydney Inner City,17200,Sydney
85117,Alice Springs College of Australia Pty Ltd,Registered Training Organisation,NSW,Burwood,2134.0,-23.7029309,133.8957835,702011046,East Side,70201,Alice Springs,70200,Alice Springs
84581,ALIUM WORKS PTY LTD,Registered Training Organisation,NSW,BELLA VISTA,2153.0,-33.7334183,150.9461986,115011291,Baulkham Hills (West) - Bella Vista,11501,Baulkham Hills,17420,The Hills
66368,All Aid First Aid,Registered Training Organisation,NSW,Willoughby East,2068.0,-33.8022184,151.2068519,121011687,Willoughby,12101,Chatswood - Lane Cove,18250,Willoughby
66814,All Automotive Training Services,Registered Training Organisation,NSW,Riverwood,2210.0,-33.9409478,151.05339,119021366,Punchbowl,11902,Canterbury,11570,Canterbury-Bankstown
67699,All Class Training Pty Ltd,Registered Training Organisation,NSW,Cameron Park,2285.0,-32.9119328,151.6127868,111021217,Edgeworth - Cameron Park,11102,Lake Macquarie - West,14650,Lake Macquarie
66732,All Hands on Deck,Registered Training Organisation,NSW,Cooks Hill,2300.0,-32.9342808,151.7678543,111031229,Newcastle - Cooks Hill,11103,Newcastle,15900,Newcastle
13669,All Onsite Training and Assessment,Registered Training Organisation,NSW,BELLAMBI,2518.0,-34.3621547,150.9019943,107041145,Corrimal - Tarrawanna - Bellambi,10704,Wollongong,18450,Wollongong
13685,Allara Learning,Registered Training Organisation,NSW,SYDNEY,2000.0,-33.8625567,151.21068,117031644,Sydney (North) - Millers Point,11703,Sydney Inner City,17200,Sydney
11245,Allegiance Training Group,Registered Training Organisation,NSW,BROOKVALE,2100.0,-33.7613943,151.2634047,122031429,Freshwater - Brookvale,12203,Warringah,15990,Northern Beaches
12900,Allens Training Pty Ltd,Registered Training Organisation,NSW,GOULBURN,2580.0,-34.7392907,149.7356115,101051539,Goulburn,10105,Goulburn - Mulwaree,13310,Goulburn Mulwaree
66780,Allies Security Services Pty Ltd,Registered Training Organisation,NSW,Marrickville,2204.0,-33.9095486,151.1654272,117021636,Marrickville - North,11702,Marrickville - Sydenham - Petersham,14170,Inner West
68070,Allman College,Registered Training Organisation,NSW,WAREEMBA,2046.0,-33.8571171,151.1309896,120011386,Five Dock - Abbotsford,12001,Canada Bay,11520,Canada Bay
67701,Alltruck Driver Training,Registered Training Organisation,NSW,Horsley Park,2175.0,-33.8286139,150.8529174,127021518,Horsley Park - Kemps Creek,12702,Fairfield,12850,Fairfield
66426,Alpha Beta College Australia,Registered Training Organisation,NSW,PARRAMATTA,2150.0,-33.8168398,151.0007235,125041717,Parramatta - North,12504,Parramatta,16260,Parramatta
67196,Alpha Institute of Business,Registered Training Organisation,NSW,GRANVILLE,2142.0,-33.825986,150.9963551,125041718,Parramatta - South,12504,Parramatta,16260,Parramatta
11313,Alphacrucis College,Higher Education Institutions,NSW,PARRAMATTA,2150.0,-33.820642,151.0070671,125041718,Parramatta - South,12504,Parramatta,16260,Parramatta
67414,Alphacrucis College Ltd,Registered Training Organisation,NSW,Parramatta,2150.0,-33.820642,151.0070671,125041718,Parramatta - South,12504,Parramatta,16260,Parramatta
67979,Alsco Pty Ltd,Registered Training Organisation,NSW,Pymble,2073.0,-33.7510453,151.1450531,121031409,Pymble,12103,Ku-ring-gai,14500,Ku-ring-gai
68064,Altocap Pty Ltd,Registered Training Organisation,NSW,CHESTER HILL,2162.0,-33.8800593,150.9977343,125031479,Chester Hill - Sefton,12503,Merrylands - Guildford,11570,Canterbury-Bankstown
86249,Ambition College,Registered Training Organisation,NSW,Rockdale,2216.0,-33.9529014286,151.1391259303,119041381,Rockdale - Banksia,11904,Kogarah - Rockdale,10500,Bayside (NSW)
67041,Ambridge Institute,Registered Training Organisation,NSW,SYDNEY,2000.0,-33.8711913,151.2078955,117031644,Sydney (North) - Millers Point,11703,Sydney Inner City,17200,Sydney
67704,Ambulance Service of NSW,Registered Training Organisation,NSW,Rozelle,2039.0,-33.8545576,151.1862503,,,,,,
66728,Amstar Learning,Registered Training Organisation,NSW,FIVE DOCK,2046.0,-33.8702415,151.1160438,120011386,Five Dock - Abbotsford,12001,Canada Bay,11520,Canada Bay
66735,Anglican Youth Works,Registered Training Organisation,NSW,SYDNEY,2000.0,-33.871996,151.205392,117031644,Sydney (North) - Millers Point,11703,Sydney Inner City,17200,Sydney
66286,Angus Knight Learning,Registered Training Organisation,NSW,Sydney,2000.0,-33.8688197,151.2092955,117031644,Sydney (North) - Millers Point,11703,Sydney Inner City,17200,Sydney
66781,Ants Consulting services Pty Ltd,Registered Training Organisation,NSW,EPPING,2121.0,-33.7721192,151.0904204,126011720,Epping (East) - North Epping,12601,Pennant Hills - Epping,16260,Parramatta
86490,APEX AIM PTY LTD,Registered Training Organisation,NSW,BURWOOD,2134.0,-33.8780949,151.1029253,120031678,Burwood (NSW),12003,Strathfield - Burwood - Ashfield,11300,Burwood
67464,Apex Australia Higher Education,Higher Education Institutions,NSW,Parramatta,2150.0,-33.8108549398,151.00673028,125041489,North Parramatta,12504,Parramatta,16260,Parramatta
66823,Apex Institute of Education,Higher Education Institutions,NSW,PARRAMATTA,2150.0,-33.8108536786,151.0067330718,125041489,North Parramatta,12504,Parramatta,16260,Parramatta
16511,APM College of Business and Communication,Higher Education Institutions,NSW,SYDNEY,2000.0,-33.8578511,151.2094428,117031644,Sydney (North) - Millers Point,11703,Sydney Inner City,17200,Sydney
86345,APPLIED EDUCATION & TRAINING PTY LTD,Registered Training Organisation,NSW,MOSMAN,2088.0,-33.8239702,151.2397685,121041688,Mosman - North,12104,North Sydney - Mosman,15350,Mosman
12369,Applied Training Solutions Pty Ltd,Registered Training Organisation,NSW,SMITHFIELD,2164.0,-33.8357845,150.9341437,125031486,Smithfield Industrial,12503,Merrylands - Guildford,12380,Cumberland
66828,APT Training,Registered Training Organisation,NSW,Toronto,2283.0,-33.0043825,151.5683656,111021219,Toronto - Awaba,11102,Lake Macquarie - West,14650,Lake Macquarie
16319,Aqua Assets Pty Ltd,Registered Training Organisation,NSW,BROADMEADOW,2292.0,-32.9269526,151.7330383,111031224,Hamilton - Broadmeadow,11103,Newcastle,15900,Newcastle
66741,ARC Training,Registered Training Organisation,NSW,Parramatta,2150.0,-33.8147645,151.0068852,125041717,Parramatta - North,12504,Parramatta,16260,Parramatta
67482,Archer Institute Pty Ltd,Registered Training Organisation,NSW,Gladesville,2111.0,-33.8307573,151.1270808,126021498,Gladesville - Huntleys Point,12602,Ryde - Hunters Hill,14100,Hunters Hill
85396,ARE Academy Pty Ltd,Registered Training Organisation,NSW,PARRAMATTA,2150.0,-33.822125,151.0069426,125041718,Parramatta - South,12504,Parramatta,16260,Parramatta
84945,ARNOLD EDUCATION PTY LTD,Registered Training Organisation,NSW,CHATSWOOD,2067.0,-33.7986478,151.1789999,121011684,Chatswood - East,12101,Chatswood - Lane Cove,18250,Willoughby
67061,Arthur Philip College of Business and Leadership,Registered Training Organisation,NSW,BONDI BEACH,2026.0,-33.8887944,151.268769,118011340,Bondi Beach - North Bondi,11801,Eastern Suburbs - North,18050,Waverley
13487,Artistry of Make Up Academy,Registered Training Organisation,NSW,MERRYLANDS,2160.0,-33.8358056,150.9907119,125031714,Merrylands - Holroyd,12503,Merrylands - Guildford,12380,Cumberland
85928,ASA Institute of Higher Education,Higher Education Institutions,NSW,Sydney,2000.0,-33.8775104571,151.2097899525,117031645,Sydney (South) - Haymarket,11703,Sydney Inner City,17200,Sydney
85834,Ashley English Language Institute,ELICOS/Foundation,NSW,SURRY HILLS,2010.0,-33.8779649,151.2092633,117031645,Sydney (South) - Haymarket,11703,Sydney Inner City,17200,Sydney
13319,Asia Pacific International College,Higher Education Institutions,NSW,Parramatta,2150.0,-33.8857662,151.2024353,117031639,Chippendale,11703,Sydney Inner City,17200,Sydney
67213,ASMI COLLEGE,Registered Training Organisation,NSW,LIVERPOOL,2170.0,-33.9233463,150.9249845,127031731,Liverpool - East,12703,Liverpool,14900,Liverpool
86526,ASPIRE COMMUNITY COLLEGE PTY LTD,Registered Training Organisation,NSW,NORWEST,2153.0,-33.7307,150.9642,115011291,Baulkham Hills (West) - Bella Vista,11501,Baulkham Hills,17420,The Hills
66652,Aspire Training and Development,Registered Training Organisation,NSW,CARDIFF,2285.0,-32.9458435,151.6544006,111011209,Glendale - Cardiff - Hillsborough,11101,Lake Macquarie - East,14650,Lake Macquarie
67724,Assess to Lift,Registered Training Organisation,NSW,Tuggerah,2259.0,-33.2982403,151.4178067,102021055,Tuggerah - Kangy Angy,10202,Wyong,11650,Central Coast (NSW)
67195,Asset Group Training Pty Ltd,Registered Training Organisation,NSW,SMITHFIELD,2164.0,-33.8490767,150.9345194,127021519,Smithfield - Wetherill Park,12702,Fairfield,12850,Fairfield
67398,Association of Independent Schools NSW,Registered Training Organisation,NSW,Sydney,2000.0,-33.8701551,151.2058988,117031644,Sydney (North) - Millers Point,11703,Sydney Inner City,17200,Sydney
18004,"Association of Superannuation Funds of Australia Limited, The",Registered Training Organisation,NSW,Sydney,2000.0,-31.2532183,146.921099,105011095,Nyngan - Warren,10501,Bourke - Cobar - Coonamble,10950,Bogan
84593,Astar Training Institute Pty Ltd,Registered Training Organisation,NSW,Parramatta,2150.0,-33.8127291,151.0050207,125041717,Parramatta - North,12504,Parramatta,16260,Parramatta
85835,Astley College Australia,ELICOS/Foundation,NSW,SYDNEY,2000.0,-33.871828,151.2032751,117031644,Sydney (North) - Millers Point,11703,Sydney Inner City,17200,Sydney
66382,Aston College Pty Ltd,Registered Training Organisation,NSW,Brighton Le Sands,2216.0,-33.96287,151.155044,119041380,Monterey - Brighton-le-Sands - Kyeemagh,11904,Kogarah - Rockdale,10500,Bayside (NSW)
85901,Astra Institute of Higher Education,Higher Education Institutions,NSW,Parramatta,2150.0,-33.8189938007,151.0057264437,125041717,Parramatta - North,12504,Parramatta,16260,Parramatta
66341,Astral Skills Institute of Australia,Registered Training Organisation,NSW,BARRACK HEIGHTS,2528.0,-34.5590727,150.8566199,107031143,Warilla,10703,Kiama - Shellharbour,16900,Shellharbour
13288,Astute Training Pty Ltd,Registered Training Organisation,NSW,PENRITH,2750.0,-33.7528828,150.6954988,124031464,Penrith,12403,Penrith,16350,Penrith
13296,Atkinson Training and Development,Registered Training Organisation,NSW,CHARLESTOWN,2290.0,-32.9633237,151.695518,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,14650,Lake Macquarie
66843,ATS Training Systems Pty Ltd,Registered Training Organisation,NSW,Gladesville,2111.0,-33.817184,151.1358821,126021498,Gladesville - Huntleys Point,12602,Ryde - Hunters Hill,16700,Ryde
67619,ATV SSV SAFETY INSTITUTE,Registered Training Organisation,NSW,WETHERILL PARK,2164.0,-33.8439068,150.8833804,127021521,Wetherill Park Industrial,12702,Fairfield,12850,Fairfield
66688,Atwea College,Registered Training Organisation,NSW,Newcastle,2300.0,-32.9271073,151.7779022,111031229,Newcastle - Cooks Hill,11103,Newcastle,15900,Newcastle
66974,Audi Certified Education Program,Registered Training Organisation,NSW,Zetland,2017.0,-33.9066374,151.2132494,117031648,Zetland,11703,Sydney Inner City,17200,Sydney
13093,Aurora Training & Professional Services Pty Ltd,Registered Training Organisation,NSW,CHARLESTOWN,2290.0,-32.9600927,151.6975965,111011208,Charlestown - Dudley,11101,Lake Macquarie - East,14650,Lake Macquarie
67723,Aus Loadshifting (ALS) Pty Ltd,Registered Training Organisation,NSW,Londonderry,2753.0,-33.652612,150.7575081,124041468,Yarramundi - Londonderry,12404,Richmond - Windsor,16350,Penrith
66437,Ausbusiness College Pty Ltd,Registered Training Organisation,NSW,INGLEBURN,2565.0,-34.007185,150.8615088,123021705,Ingleburn,12302,Campbelltown (NSW),11500,Campbelltown (NSW)
85401,Ausford college,Registered Training Organisation,NSW,LIVERPOOL,2170.0,-33.9233463,150.9249845,127031731,Liverpool - East,12703,Liverpool,14900,Liverpool
67594,Ausgrid,Registered Training Organisation,NSW,Sydney,2000.0,-33.8742302,151.2070426,117031644,Sydney (North) - Millers Point,11703,Sydney Inner City,17200,Sydney
66354,Ausphin Institute,Registered Training Organisation,NSW,Sydney,2000.0,-33.8663691,151.2097756,117031644,Sydney (North) - Millers Point,11703,Sydney Inner City,17200,Sydney
85393,AUSright Training Services Pty Ltd,Registered Training Organisation,NSW,SMEATON GRANGE,2567.0,-34.0309045,150.7537592,123011698,Currans Hill,12301,Camden,11450,Camden
16317,Austech Business Institute,Registered Training Organisation,NSW,ARNCLIFFE,2205.0,-33.9360516,151.1505889,119041668,Arncliffe - Bardwell Valley,11904,Kogarah - Rockdale,10500,Bayside (NSW)
13358,Austrain Academy,Registered Training Organisation,NSW,NORTH WOLLONGONG,2500.0,-34.4042777,150.8955983,107041548,Wollongong - East,10704,Wollongong,18450,Wollongong
67921,Australasia International School,Registered Training Organisation,NSW,SYDNEY,2000.0,-33.8759773,151.2084396,117031645,Sydney (South) - Haymarket,11703,Sydney Inner City,17200,Sydney
66225,Australasian Centre for Work Education,Registered Training Organisation,NSW,Maroubra,2035.0,-33.9404764,151.2363805,118021568,Maroubra - West,11802,Eastern Suburbs - South,16550,Randwick
84911,Australasian College of Advanced Education Pty LTD,Registered Training Organisation,NSW,LEICHHARDT,2040.0,-33.8871623,151.1576253,120021675,Leichhardt,12002,Leichhardt,14170,Inner West
16891,Australasian College of Health and Wellness,Higher Education Institutions,NSW,Sydney,2000.0,-33.8797413,151.1943336,117031331,Glebe - Forest Lodge,11703,Sydney Inner City,17200,Sydney
232,Australasian College of Natural Therapies,Higher Education Institutions,NSW,PYRMONT,2009.0,-33.8734541,151.1969,117031641,Pyrmont,11703,Sydney Inner City,17200,Sydney
85014,Australasian Convenience and Petroleum Marketers Association,Registered Training Organisation,NSW,SYDNEY,2000.0,-33.86419,151.209288,117031644,Sydney (North) - Millers Point,11703,Sydney Inner City,17200,Sydney
67334,Australasian International Academy Pty Ltd,Registered Training Organisation,NSW,Baulkham Hills,2153.0,-33.7307136,150.9716435,115011291,Baulkham Hills (West) - Bella Vista,11501,Baulkham Hills,17420,The Hills
85905,Australia Advance Education Group Pty Ltd,Higher Education Institutions,NSW,Sydney,2000.0,-33.8759756082,151.2084406706,117031645,Sydney (South) - Haymarket,11703,Sydney Inner City,17200,Sydney
66236,AUSTRALIA CHRISTIAN COLLEGE,Registered Training Organisation,NSW,RYDALMERE,2116.0,-35.229306,149.141038,801051057,Lyneham,80105,North Canberra,89399,Unincorporated ACT
86101,Australia Health Education & Training Institute Pty Ltd,Registered Training Organisation,NSW,ST LEONARDS,2065.0,-33.8226548345,151.1983887478,121011401,St Leonards - Naremburn,12101,Chatswood - Lane Cove,15950,North Sydney
85480,Australia International Construction College Pty Ltd,Registered Training Organisation,NSW,BURWOOD,2134.0,-33.87677,151.10482,120031678,Burwood (NSW),12003,Strathfield - Burwood - Ashfield,11300,Burwood
66911,Australia Learning Institute Pty Ltd,Registered Training Organisation,NSW,ROCKDALE,2216.0,-33.9521543,151.1389265,119041381,Rockdale - Banksia,11904,Kogarah - Rockdale,10500,Bayside (NSW)
66694,Australian Academy of Beauty Dermal and Laser,Registered Training Organisation,NSW,Bella Vista,2153.0,-33.7331144,150.9450855,115011291,Baulkham Hills (West) - Bella Vista,11501,Baulkham Hills,17420,The Hills
13094,Australian Academy of Commerce,Registered Training Organisation,NSW,HAYMARKET,2000.0,-33.8810845,151.2032268,117031645,Sydney (South) - Haymarket,11703,Sydney Inner City,17200,Sydney
